Date,Customer_Age,Customer_Gender,Country,Product_Category,Unit_Price,Color
2017-06-15,51,F,Germany,Accessories,22,Black
2021-06-15,51,M,Germany,Accessories,22,White
2019-06-15,51,M,Germany,Accessories,22,Blue
2017-11-28,51,M,Germany,Clothing,24,Black
2017-11-28,51,M,Germany,Clothing,24,Red
2015-04-26,51,M,Germany,Accessories,35,Black
2022-04-26,51,M,Germany,Accessories,35,Black
2020-06-15,51,M,Germany,Accessories,35,Blue
2014-06-15,51,M,Germany,Accessories,35,Black
2019-09-20,51,F,Germany,Accessories,35,Green
2017-09-20,51,F,Germany,Accessories,35,White
2020-12-02,51,F,Germany,Accessories,35,Red
2013-12-02,51,F,Germany,Accessories,35,Red
2023-12-29,51,F,Germany,Accessories,35,Green
2022-12-29,51,F,Germany,Accessories,35,Green
2013-06-18,51,F,Germany,Accessories,35,Green
2017-06-18,51,F,Germany,Accessories,35,Black
2016-06-29,51,F,Germany,Accessories,35,Blue
2016-06-29,51,F,Germany,Accessories,35,Black
2017-05-15,51,M,Germany,Accessories,35,Blue
2013-05-15,51,M,Germany,Accessories,35,Black
2023-05-21,51,M,Germany,Accessories,35,White
2022-05-21,51,M,Germany,Accessories,35,Green
2015-07-17,51,F,Germany,Accessories,35,Red
2016-07-17,51,F,Germany,Accessories,35,Green
2017-09-06,51,M,Germany,Accessories,35,White
2021-09-06,51,M,Germany,Accessories,35,Blue
2013-07-31,51,F,Germany,Accessories,35,Black
2014-07-31,51,F,Germany,Accessories,35,White
2017-05-08,51,F,Germany,Accessories,35,Green
2022-05-08,51,F,Germany,Accessories,35,Red
2015-03-10,51,M,Germany,Accessories,35,White
2015-03-10,51,M,Germany,Accessories,35,Red
2013-04-27,51,M,Germany,Accessories,35,Blue
2013-04-27,51,M,Germany,Accessories,35,Green
2023-10-15,51,F,Germany,Accessories,35,Blue
2018-10-15,51,F,Germany,Accessories,35,Green
2014-03-16,51,M,Germany,Accessories,35,Green
2023-03-16,51,M,Germany,Accessories,35,White
2016-10-04,51,M,Germany,Accessories,55,Green
2017-10-04,51,M,Germany,Accessories,55,White
2013-06-28,51,M,Germany,Clothing,50,Blue
2017-06-28,51,M,Germany,Clothing,50,Red
2017-03-23,51,F,Germany,Clothing,50,Blue
2013-03-23,51,F,Germany,Clothing,50,Blue
2023-03-10,51,M,Germany,Clothing,50,Red
2018-03-10,51,M,Germany,Clothing,50,Green
2014-02-24,51,M,Germany,Bikes,2320,Red
2017-02-24,51,M,Germany,Bikes,2320,White
2022-10-04,51,M,Germany,Bikes,2320,Red
2017-10-04,51,M,Germany,Bikes,2320,Blue
2013-06-15,51,M,Germany,Bikes,2320,Blue
2022-06-15,51,M,Germany,Bikes,2320,Black
2013-12-03,51,M,Germany,Bikes,2295,Red
2023-12-03,51,M,Germany,Bikes,2295,White
2014-12-30,51,F,Germany,Bikes,2295,Black
2019-12-30,51,F,Germany,Bikes,2295,Green
2022-01-20,51,M,Germany,Bikes,2320,Red
2019-01-20,51,M,Germany,Bikes,2320,White
2015-04-19,51,F,Germany,Bikes,2320,Blue
2013-04-19,51,F,Germany,Bikes,2320,White
2022-05-06,51,F,Germany,Bikes,2320,Red
2022-05-06,51,F,Germany,Bikes,2320,Blue
2018-08-28,51,F,Germany,Bikes,2320,White
2020-08-28,51,F,Germany,Bikes,2320,Black
2016-12-29,51,F,Germany,Bikes,2320,Red
2019-12-29,51,F,Germany,Bikes,2320,Red
2013-01-08,51,F,Germany,Bikes,2320,Red
2022-01-08,51,F,Germany,Bikes,2320,Black
2016-03-23,51,F,Germany,Bikes,2320,Blue
2016-03-23,51,F,Germany,Bikes,2320,Black
2017-06-15,51,F,Germany,Bikes,2320,Black
2013-06-15,51,F,Germany,Bikes,2320,Green
2020-03-10,51,M,Germany,Bikes,2295,Green
2023-03-10,51,M,Germany,Bikes,2295,Green
2019-04-26,51,M,Germany,Bikes,2443,Red
2013-04-26,51,M,Germany,Bikes,2443,White
2020-05-21,51,M,Germany,Bikes,3578,Black
2019-05-21,51,M,Germany,Bikes,3578,Red
2021-07-07,51,F,Germany,Bikes,540,Black
2016-07-07,51,F,Germany,Bikes,540,Black
2023-11-29,51,F,Germany,Bikes,3578,White
2019-11-29,51,F,Germany,Bikes,3578,Red
2013-06-18,51,F,Germany,Bikes,3578,Red
2013-06-18,51,F,Germany,Bikes,3578,White
2016-02-24,51,F,Germany,Bikes,540,Blue
2018-02-24,51,F,Germany,Bikes,540,Green
2015-07-07,51,M,Germany,Bikes,2443,Blue
2017-07-07,51,M,Germany,Bikes,2443,Blue
2019-09-04,51,M,Germany,Bikes,2443,Black
2020-09-04,51,M,Germany,Bikes,2443,Green
2016-03-20,51,F,Germany,Bikes,783,White
2021-03-20,51,F,Germany,Bikes,783,Black
2023-08-31,51,M,Germany,Bikes,1701,Blue
2023-08-31,51,M,Germany,Bikes,1701,Black
2014-11-10,51,M,Germany,Accessories,33,Blue
2014-11-10,51,M,Germany,Accessories,33,Green
2019-05-21,51,M,Germany,Accessories,33,Blue
2014-05-21,51,M,Germany,Accessories,33,Blue
2013-05-21,51,M,Germany,Accessories,33,Blue
2023-05-21,51,M,Germany,Accessories,33,Blue
2023-11-28,51,M,Germany,Accessories,33,Green
2017-11-28,51,M,Germany,Accessories,33,Green
2020-01-20,51,M,Germany,Accessories,33,Red
2016-01-20,51,M,Germany,Accessories,33,White
2020-01-20,51,M,Germany,Accessories,33,White
2020-01-20,51,M,Germany,Accessories,33,Black
2020-07-22,51,M,Germany,Accessories,33,Green
2017-07-22,51,M,Germany,Accessories,33,Green
2023-08-31,51,M,Germany,Accessories,30,Red
2016-08-31,51,M,Germany,Accessories,30,Green
2022-08-31,51,M,Germany,Accessories,30,Red
2016-08-31,51,M,Germany,Accessories,30,Black
2017-07-31,51,M,Germany,Accessories,30,Green
2015-07-31,51,M,Germany,Accessories,30,Blue
2021-06-28,51,M,Germany,Bikes,2384,White
2013-06-28,51,M,Germany,Bikes,2384,Red
2017-05-15,51,M,Germany,Bikes,2384,Red
2022-05-15,51,M,Germany,Bikes,2384,White
2023-09-20,51,F,Germany,Bikes,742,Red
2019-09-20,51,F,Germany,Bikes,742,White
2019-04-11,51,F,Germany,Bikes,742,Blue
2022-04-11,51,F,Germany,Bikes,742,Red
2016-06-29,51,F,Germany,Bikes,742,White
2020-06-29,51,F,Germany,Bikes,742,Green
2013-07-31,51,F,Germany,Bikes,742,Red
2022-07-31,51,F,Germany,Bikes,742,White
2014-09-06,51,M,Germany,Bikes,2384,Black
2023-09-06,51,M,Germany,Bikes,2384,Black
2016-08-31,51,M,Germany,Clothing,64,Red
2020-08-31,51,M,Germany,Clothing,64,Black
2023-07-12,50,M,Germany,Accessories,120,White
2019-07-12,50,M,Germany,Accessories,120,Black
2016-02-13,50,F,Germany,Accessories,22,Blue
2017-02-13,50,F,Germany,Accessories,22,White
2015-03-14,50,F,Germany,Accessories,22,Blue
2022-03-14,50,F,Germany,Accessories,22,White
2018-02-24,50,M,Germany,Accessories,22,Black
2019-02-24,50,M,Germany,Accessories,22,Green
2016-05-16,50,M,Germany,Accessories,22,Green
2013-05-16,50,M,Germany,Accessories,22,Blue
2022-08-31,50,M,Germany,Accessories,35,Black
2023-08-31,50,M,Germany,Accessories,35,Blue
2023-09-05,50,M,Germany,Accessories,35,Red
2022-09-05,50,M,Germany,Accessories,35,Black
2013-12-19,50,M,Germany,Accessories,35,Blue
2016-12-19,50,M,Germany,Accessories,35,Blue
2023-12-03,50,F,Germany,Accessories,35,Green
2014-12-03,50,F,Germany,Accessories,35,Green
2023-02-13,50,F,Germany,Accessories,35,Green
2013-02-13,50,F,Germany,Accessories,35,Green
2019-09-15,50,M,Germany,Accessories,35,Blue
2022-09-15,50,M,Germany,Accessories,35,Black
2013-02-24,50,M,Germany,Accessories,35,Red
2015-02-24,50,M,Germany,Accessories,35,Red
2022-06-18,50,M,Germany,Accessories,35,Red
2013-06-18,50,M,Germany,Accessories,35,White
2018-07-08,50,F,Germany,Accessories,35,Green
2022-07-08,50,F,Germany,Accessories,35,Green
2023-09-05,50,M,Germany,Clothing,50,Black
2013-09-05,50,M,Germany,Clothing,50,Black
2013-02-10,50,F,Germany,Clothing,50,Blue
2022-02-10,50,F,Germany,Clothing,50,Red
2023-12-19,50,M,Germany,Bikes,2295,Red
2018-12-19,50,M,Germany,Bikes,2295,White
2013-02-13,50,F,Germany,Bikes,2295,Red
2021-02-13,50,F,Germany,Bikes,2295,Red
2015-03-14,50,F,Germany,Bikes,2320,Red
2020-03-14,50,F,Germany,Bikes,2320,Green
2023-06-10,50,F,Germany,Bikes,2295,Blue
2019-06-10,50,F,Germany,Bikes,2295,Red
2019-02-24,50,M,Germany,Bikes,565,White
2013-02-24,50,M,Germany,Bikes,565,White
2017-05-16,50,M,Germany,Bikes,565,Green
2019-05-16,50,M,Germany,Bikes,565,Red
2015-03-31,50,M,Germany,Bikes,2443,Blue
2019-03-31,50,M,Germany,Bikes,2443,Red
2013-01-09,50,F,Germany,Bikes,2443,Green
2015-01-09,50,F,Germany,Bikes,2443,Red
2016-12-19,50,F,Germany,Bikes,1120,Red
2014-12-19,50,F,Germany,Bikes,1120,Green
2016-11-07,50,M,Germany,Bikes,783,White
2013-11-07,50,M,Germany,Bikes,783,Blue
2014-07-08,50,F,Germany,Bikes,2443,Red
2014-07-08,50,F,Germany,Bikes,2443,Blue
2021-08-11,50,M,Germany,Bikes,1701,White
2022-08-11,50,M,Germany,Bikes,1701,Black
2022-07-12,50,M,Germany,Accessories,33,Blue
2016-07-12,50,M,Germany,Accessories,33,Black
2016-07-12,50,M,Germany,Accessories,33,Green
2019-07-12,50,M,Germany,Accessories,33,Red
2013-05-09,50,F,Germany,Accessories,25,White
2023-05-09,50,F,Germany,Accessories,25,Black
2013-05-09,50,F,Germany,Accessories,25,Blue
2016-05-09,50,F,Germany,Accessories,25,Green
2019-05-09,50,F,Germany,Accessories,25,Red
2016-05-09,50,F,Germany,Accessories,25,Black
2017-08-31,50,M,Germany,Bikes,2384,White
2022-08-31,50,M,Germany,Bikes,2384,Blue
2013-12-03,50,F,Germany,Bikes,2384,Blue
2018-12-03,50,F,Germany,Bikes,2384,Red
2023-07-12,50,M,Germany,Accessories,120,White
2019-07-12,50,M,Germany,Accessories,120,Black
2015-11-19,49,F,Germany,Accessories,22,Red
2018-11-19,49,F,Germany,Accessories,22,Black
2023-11-19,49,F,Germany,Accessories,35,Black
2022-11-19,49,F,Germany,Accessories,35,Red
2013-10-10,49,F,Germany,Accessories,35,Black
2013-10-10,49,F,Germany,Accessories,35,Green
2018-07-22,49,F,Germany,Accessories,35,Green
2021-07-22,49,F,Germany,Accessories,35,Green
2019-03-12,49,F,Germany,Bikes,2320,Black
2019-03-12,49,F,Germany,Bikes,2320,Green
2019-05-20,49,M,Germany,Bikes,2320,Black
2021-05-20,49,M,Germany,Bikes,2320,Blue
2020-12-24,49,F,Germany,Bikes,2443,Blue
2022-12-24,49,F,Germany,Bikes,2443,Green
2019-08-25,49,M,Germany,Bikes,783,White
2019-08-25,49,M,Germany,Bikes,783,Red
2021-10-30,49,M,Germany,Accessories,33,Red
2015-10-30,49,M,Germany,Accessories,33,Blue
2014-05-20,49,M,Germany,Accessories,35,Blue
2020-05-20,49,M,Germany,Accessories,35,White
2013-10-10,48,F,Germany,Accessories,159,White
2022-10-10,48,F,Germany,Accessories,159,White
2023-10-19,48,F,Germany,Accessories,22,White
2013-10-19,48,F,Germany,Accessories,22,Black
2013-02-20,48,M,Germany,Accessories,22,White
2023-02-20,48,M,Germany,Accessories,22,Red
2021-05-18,48,M,Germany,Accessories,22,Red
2021-05-18,48,M,Germany,Accessories,22,Green
2021-10-19,48,M,Germany,Clothing,24,Red
2018-10-19,48,M,Germany,Clothing,24,Red
2013-06-11,48,M,Germany,Clothing,24,Green
2023-06-11,48,M,Germany,Clothing,24,Blue
2023-10-22,48,M,Germany,Clothing,24,Black
2019-10-22,48,M,Germany,Clothing,24,Green
2022-08-10,48,M,Germany,Clothing,24,Red
2018-08-10,48,M,Germany,Clothing,24,Black
2018-04-10,48,M,Germany,Clothing,24,Green
2023-04-10,48,M,Germany,Clothing,24,Blue
2019-08-09,48,F,Germany,Accessories,35,Black
2018-08-09,48,F,Germany,Accessories,35,Black
2017-05-27,48,F,Germany,Accessories,35,Blue
2017-05-27,48,F,Germany,Accessories,35,White
2018-06-25,48,F,Germany,Accessories,35,Green
2023-06-25,48,F,Germany,Accessories,35,Red
2015-07-17,48,F,Germany,Accessories,35,Blue
2016-07-17,48,F,Germany,Accessories,35,Red
2019-01-30,48,F,Germany,Accessories,35,Red
2020-01-30,48,F,Germany,Accessories,35,Green
2020-08-27,48,F,Germany,Accessories,35,Blue
2023-08-27,48,F,Germany,Accessories,35,White
2021-08-30,48,F,Germany,Accessories,35,Red
2019-08-30,48,F,Germany,Accessories,35,Black
2019-04-14,48,F,Germany,Accessories,35,Black
2017-04-14,48,F,Germany,Accessories,35,Green
2018-02-03,48,M,Germany,Accessories,35,White
2021-02-03,48,M,Germany,Accessories,35,Green
2018-02-20,48,M,Germany,Accessories,35,Red
2021-02-20,48,M,Germany,Accessories,35,Green
2015-07-29,48,M,Germany,Accessories,35,White
2022-07-29,48,M,Germany,Accessories,35,White
2022-04-10,48,M,Germany,Clothing,54,Red
2023-04-10,48,M,Germany,Clothing,54,Black
2023-01-30,48,F,Germany,Clothing,50,Blue
2017-01-30,48,F,Germany,Clothing,50,White
2022-02-21,48,M,Germany,Bikes,2295,Blue
2014-02-21,48,M,Germany,Bikes,2295,Black
2017-10-19,48,M,Germany,Bikes,2295,Black
2018-10-19,48,M,Germany,Bikes,2295,Green
2014-12-28,48,M,Germany,Bikes,2295,Green
2023-12-28,48,M,Germany,Bikes,2295,Green
2023-04-30,48,F,Germany,Bikes,2320,Red
2020-04-30,48,F,Germany,Bikes,2320,Blue
2022-10-19,48,F,Germany,Bikes,2320,Blue
2023-10-19,48,F,Germany,Bikes,2320,Blue
2017-12-14,48,M,Germany,Bikes,2295,Blue
2019-12-14,48,M,Germany,Bikes,2295,White
2019-12-09,48,F,Germany,Bikes,2295,Green
2017-12-09,48,F,Germany,Bikes,2295,Green
2022-01-30,48,F,Germany,Bikes,2295,Green
2020-01-30,48,F,Germany,Bikes,2295,Green
2016-02-27,48,M,Germany,Bikes,2295,Black
2019-02-27,48,M,Germany,Bikes,2295,Green
2018-02-20,48,M,Germany,Bikes,2295,Red
2015-02-20,48,M,Germany,Bikes,2295,White
2015-05-18,48,M,Germany,Bikes,2295,Red
2013-05-18,48,M,Germany,Bikes,2295,Blue
2022-05-01,48,M,Germany,Bikes,2443,Green
2019-05-01,48,M,Germany,Bikes,2443,Green
2015-06-11,48,M,Germany,Bikes,2443,Blue
2022-06-11,48,M,Germany,Bikes,2443,Green
2023-07-01,48,F,Germany,Bikes,2443,Red
2014-07-01,48,F,Germany,Bikes,2443,Black
2018-06-29,48,M,Germany,Bikes,3578,Red
2019-06-29,48,M,Germany,Bikes,3578,Green
2013-02-15,48,F,Germany,Bikes,2443,White
2016-02-15,48,F,Germany,Bikes,2443,Green
2018-07-22,48,F,Germany,Bikes,2443,Red
2014-07-22,48,F,Germany,Bikes,2443,Blue
2018-03-05,48,M,Germany,Bikes,2443,Blue
2013-03-05,48,M,Germany,Bikes,2443,Green
2017-03-07,48,M,Germany,Bikes,2443,Blue
2020-03-07,48,M,Germany,Bikes,2443,Red
2015-11-01,48,M,Germany,Bikes,783,Green
2023-11-01,48,M,Germany,Bikes,783,Black
2013-03-15,48,F,Germany,Accessories,35,White
2017-03-15,48,F,Germany,Accessories,35,Green
2018-06-25,48,F,Germany,Accessories,35,Red
2013-06-25,48,F,Germany,Accessories,35,White
2023-06-25,48,F,Germany,Accessories,35,Blue
2022-06-25,48,F,Germany,Accessories,35,White
2013-08-27,48,F,Germany,Accessories,35,Red
2022-08-27,48,F,Germany,Accessories,35,Red
2018-08-27,48,F,Germany,Accessories,35,Black
2013-08-27,48,F,Germany,Accessories,35,Red
2021-08-30,48,F,Germany,Accessories,35,Green
2017-08-30,48,F,Germany,Accessories,35,Red
2018-08-30,48,F,Germany,Accessories,35,Black
2020-08-30,48,F,Germany,Accessories,35,White
2015-04-14,48,F,Germany,Accessories,35,Black
2014-04-14,48,F,Germany,Accessories,35,Black
2022-04-14,48,F,Germany,Accessories,35,Red
2018-04-14,48,F,Germany,Accessories,35,White
2019-07-29,48,M,Germany,Accessories,21,Green
2020-07-29,48,M,Germany,Accessories,21,Black
2018-07-29,48,M,Germany,Accessories,21,Black
2015-07-29,48,M,Germany,Accessories,21,Green
2023-06-26,48,M,Germany,Bikes,2384,White
2015-06-26,48,M,Germany,Bikes,2384,Red
2022-06-25,48,F,Germany,Bikes,2384,Blue
2019-06-25,48,F,Germany,Bikes,2384,Red
2023-06-20,48,M,Germany,Bikes,2384,Red
2013-06-20,48,M,Germany,Bikes,2384,Blue
2013-07-17,48,F,Germany,Bikes,2384,Green
2021-07-17,48,F,Germany,Bikes,2384,White
2013-10-15,48,F,Germany,Bikes,2384,Blue
2015-10-15,48,F,Germany,Bikes,2384,Green
2021-02-14,48,M,Germany,Bikes,2384,Blue
2022-02-14,48,M,Germany,Bikes,2384,Black
2016-02-03,48,M,Germany,Bikes,2384,White
2014-02-03,48,M,Germany,Bikes,2384,Red
2013-01-10,47,F,Germany,Accessories,22,White
2021-01-10,47,F,Germany,Accessories,22,Blue
2017-10-29,47,F,Germany,Accessories,22,Red
2018-10-29,47,F,Germany,Accessories,22,Green
2017-01-10,47,F,Germany,Clothing,24,Blue
2013-01-10,47,F,Germany,Clothing,24,Blue
2021-07-06,47,F,Germany,Accessories,35,White
2020-07-06,47,F,Germany,Accessories,35,White
2018-07-07,47,F,Germany,Accessories,35,Blue
2018-07-07,47,F,Germany,Accessories,35,Black
2020-09-08,47,F,Germany,Accessories,35,White
2015-09-08,47,F,Germany,Accessories,35,White
2014-11-21,47,M,Germany,Accessories,35,White
2018-11-21,47,M,Germany,Accessories,35,Green
2022-03-21,47,M,Germany,Accessories,35,Green
2014-03-21,47,M,Germany,Accessories,35,White
2020-07-07,47,M,Germany,Accessories,35,Green
2021-07-07,47,M,Germany,Accessories,35,Black
2022-03-11,47,F,Germany,Accessories,35,Green
2021-03-11,47,F,Germany,Accessories,35,White
2021-10-29,47,F,Germany,Clothing,50,Black
2022-10-29,47,F,Germany,Clothing,50,Green
2015-02-02,47,M,Germany,Clothing,54,Green
2019-02-02,47,M,Germany,Clothing,54,Red
2022-01-10,47,F,Germany,Bikes,2295,Blue
2015-01-10,47,F,Germany,Bikes,2295,Green
2017-03-21,47,M,Germany,Bikes,2320,Red
2013-03-21,47,M,Germany,Bikes,2320,Green
2013-05-30,47,F,Germany,Bikes,540,Black
2013-05-30,47,F,Germany,Bikes,540,Blue
2018-07-04,47,F,Germany,Bikes,2443,Black
2013-07-04,47,F,Germany,Bikes,2443,Red
2021-12-12,47,M,Germany,Bikes,783,White
2014-12-12,47,M,Germany,Bikes,783,Blue
2013-11-24,47,F,Germany,Accessories,29,Blue
2020-11-24,47,F,Germany,Accessories,29,White
2015-11-24,47,F,Germany,Accessories,29,Black
2020-11-24,47,F,Germany,Accessories,29,White
2019-11-21,47,M,Germany,Accessories,35,Blue
2014-11-21,47,M,Germany,Accessories,35,Green
2017-09-08,47,F,Germany,Bikes,2384,Blue
2020-09-08,47,F,Germany,Bikes,2384,Green
2014-01-23,46,F,Germany,Accessories,22,White
2022-01-23,46,F,Germany,Accessories,22,Green
2014-03-11,46,M,Germany,Accessories,22,Blue
2023-03-11,46,M,Germany,Accessories,22,Red
2014-04-06,46,F,Germany,Accessories,22,Red
2020-04-06,46,F,Germany,Accessories,22,Black
2023-11-15,46,M,Germany,Clothing,24,Blue
2020-11-15,46,M,Germany,Clothing,24,Blue
2015-09-09,46,M,Germany,Accessories,35,Green
2021-09-09,46,M,Germany,Accessories,35,Red
2022-02-20,46,M,Germany,Accessories,35,Blue
2014-02-20,46,M,Germany,Accessories,35,White
2013-04-09,46,M,Germany,Accessories,35,Green
2014-04-09,46,M,Germany,Accessories,35,White
2021-05-02,46,M,Germany,Accessories,35,Black
2019-05-02,46,M,Germany,Accessories,35,Red
2020-08-01,46,F,Germany,Accessories,35,Red
2021-08-01,46,F,Germany,Accessories,35,Black
2021-08-10,46,M,Germany,Accessories,35,Black
2020-08-10,46,M,Germany,Accessories,35,Blue
2020-11-15,46,M,Germany,Accessories,35,Black
2020-11-15,46,M,Germany,Accessories,35,Blue
2018-07-29,46,F,Germany,Accessories,35,Black
2021-07-29,46,F,Germany,Accessories,35,Blue
2022-12-10,46,F,Germany,Accessories,35,Red
2022-12-10,46,F,Germany,Accessories,35,White
2018-03-02,46,M,Germany,Accessories,35,Green
2023-03-02,46,M,Germany,Accessories,35,Blue
2013-03-21,46,M,Germany,Accessories,35,White
2015-03-21,46,M,Germany,Accessories,35,Black
2013-03-03,46,F,Germany,Accessories,35,Red
2019-03-03,46,F,Germany,Accessories,35,Blue
2016-02-06,46,F,Germany,Accessories,35,Green
2021-02-06,46,F,Germany,Accessories,35,Red
2023-04-11,46,F,Germany,Accessories,35,Blue
2022-04-11,46,F,Germany,Accessories,35,Blue
2023-11-15,46,M,Germany,Accessories,55,Blue
2023-11-15,46,M,Germany,Accessories,55,Red
2019-05-02,46,M,Germany,Accessories,55,White
2017-05-02,46,M,Germany,Accessories,55,Black
2016-05-03,46,M,Germany,Clothing,50,Blue
2013-05-03,46,M,Germany,Clothing,50,Black
2019-02-08,46,F,Germany,Clothing,50,Blue
2022-02-08,46,F,Germany,Clothing,50,Red
2014-07-22,46,M,Germany,Clothing,50,Green
2017-07-22,46,M,Germany,Clothing,50,Green
2013-11-15,46,M,Germany,Clothing,50,Green
2013-11-15,46,M,Germany,Clothing,50,Green
2019-02-18,46,M,Germany,Clothing,50,Blue
2022-02-18,46,M,Germany,Clothing,50,White
2023-11-24,46,F,Germany,Clothing,54,White
2021-11-24,46,F,Germany,Clothing,54,Green
2014-03-03,46,F,Germany,Clothing,54,Blue
2013-03-03,46,F,Germany,Clothing,54,Green
2022-02-08,46,F,Germany,Bikes,2295,Blue
2014-02-08,46,F,Germany,Bikes,2295,Red
2019-12-12,46,F,Germany,Bikes,2320,Red
2021-12-12,46,F,Germany,Bikes,2320,Black
2019-03-03,46,M,Germany,Bikes,2320,Black
2013-03-03,46,M,Germany,Bikes,2320,Blue
2023-04-06,46,F,Germany,Bikes,2295,Green
2021-04-06,46,F,Germany,Bikes,2295,Blue
2019-01-23,46,F,Germany,Bikes,2320,Red
2014-01-23,46,F,Germany,Bikes,2320,Red
2016-05-28,46,F,Germany,Bikes,2320,Blue
2019-05-28,46,F,Germany,Bikes,2320,Green
2016-06-24,46,F,Germany,Bikes,2320,Red
2015-06-24,46,F,Germany,Bikes,2320,Blue
2016-06-11,46,F,Germany,Bikes,769,Green
2014-06-11,46,F,Germany,Bikes,769,Blue
2016-02-14,46,F,Germany,Bikes,3578,Black
2020-02-14,46,F,Germany,Bikes,3578,Red
2014-02-17,46,F,Germany,Bikes,2443,White
2013-02-17,46,F,Germany,Bikes,2443,Red
2018-03-11,46,F,Germany,Bikes,1120,Red
2015-03-11,46,F,Germany,Bikes,1120,Blue
2013-04-11,46,F,Germany,Bikes,1120,Blue
2017-04-11,46,F,Germany,Bikes,1120,Black
2018-04-12,46,M,Germany,Bikes,783,Green
2016-04-12,46,M,Germany,Bikes,783,White
2020-12-28,46,M,Germany,Bikes,783,Red
2015-12-28,46,M,Germany,Bikes,783,Red
2018-08-10,46,M,Germany,Bikes,783,Black
2022-08-10,46,M,Germany,Bikes,783,Red
2014-07-04,46,F,Germany,Bikes,783,Black
2013-07-04,46,F,Germany,Bikes,783,Red
2023-10-16,46,F,Germany,Bikes,783,Green
2014-10-16,46,F,Germany,Bikes,783,White
2015-07-22,46,M,Germany,Clothing,70,Red
2017-07-22,46,M,Germany,Clothing,70,Black
2022-09-19,46,F,Germany,Accessories,25,Blue
2014-09-19,46,F,Germany,Accessories,25,Green
2020-09-19,46,F,Germany,Accessories,25,Black
2015-09-19,46,F,Germany,Accessories,25,Black
2022-09-19,46,F,Germany,Accessories,25,Blue
2014-09-19,46,F,Germany,Accessories,25,Green
2019-11-24,46,F,Germany,Accessories,25,White
2016-11-24,46,F,Germany,Accessories,25,Red
2013-01-06,46,F,Germany,Accessories,25,White
2023-01-06,46,F,Germany,Accessories,25,Red
2019-05-28,46,F,Germany,Accessories,25,Black
2023-05-28,46,F,Germany,Accessories,25,Black
2022-05-28,46,F,Germany,Accessories,25,Red
2016-05-28,46,F,Germany,Accessories,25,Red
2020-06-24,46,F,Germany,Accessories,25,Red
2016-06-24,46,F,Germany,Accessories,25,Black
2019-06-24,46,F,Germany,Accessories,25,White
2019-06-24,46,F,Germany,Accessories,25,Blue
2017-08-01,46,F,Germany,Accessories,33,Green
2016-08-01,46,F,Germany,Accessories,33,Black
2016-08-01,46,F,Germany,Accessories,33,Blue
2019-08-01,46,F,Germany,Accessories,33,Green
2023-07-29,46,F,Germany,Bikes,2384,Blue
2019-07-29,46,F,Germany,Bikes,2384,Blue
2019-09-19,46,F,Germany,Bikes,2384,White
2018-09-19,46,F,Germany,Bikes,2384,Black
2016-04-06,46,F,Germany,Clothing,64,Red
2015-04-06,46,F,Germany,Clothing,64,Green
2020-09-03,46,F,Germany,Clothing,64,Black
2020-09-03,46,F,Germany,Clothing,64,Black
2023-01-20,45,M,Germany,Accessories,120,Blue
2015-01-20,45,M,Germany,Accessories,120,Black
